Species	Bacteriocin	Count
Methanobrevibacter_arboriphilus_strain_SA	-	0
Methanobrevibacter_millerae_strain_SM9	-	0
Methanobrevibacter_olleyae_strain_YLM1	-	0
Methanobrevibacter_ruminantium_M1	-	0
Methanobrevibacter_smithii_ATCC_35061	-	0
Methanobrevibacter_smithii_CE91-St67	-	0
Methanobrevibacter_sp._AbM4	-	0
Methanobrevibacter_sp._YE315	-	0
Methanocaldococcus_infernus_ME	-	0
Methanocaldococcus_sp._FS406-22	-	0
Methanocaldococcus_sp._SG7	-	0
Methanocaldococcus_vulcanius_M7	-	0
Methanocella_arvoryzae_MRE50	-	0
Methanocella_conradii_HZ254	-	0
Methanocella_paludicola_SANAE	-	0
Methanococcoides_burtonii_DSM_6242	-	0
Methanococcoides_methylutens_MM1	-	0
Methanococcus_aeolicus_Nankai-3	-	0
Methanococcus_maripaludis_C7	-	0
Methanococcus_maripaludis_KA1_KA1_(=_NBRC_102054)	-	0
Methanococcus_maripaludis_OS7_OS7_(=_NBRC_103642)	-	0
Methanococcus_maripaludis_S2	-	0
Methanococcus_maripaludis_strain_DSM_2067	-	0
Methanococcus_maripaludis_X1	-	0
Methanococcus_vannielii_SB	-	0
Methanococcus_voltae_A3	-	0
Methanocorpusculum_labreanum_Z	-	0
Methanoculleus_chikugoensis_strain_MG62	-	0
Methanofollis_liminatans_DSM_4140	-	0
methanogenic_archaeon_ISO4-H5	-	0
methanogenic_archaeon_mixed_culture_ISO4-G1	-	0
Methanohalophilus_halophilus_strain_Z-7982	-	0
Methanohalophilus_mahii_DSM_5219	-	0
Methanolobus_zinderi_strain_DSM_21339	-	0
Methanomassiliicoccaceae_archaeon_DOK	-	0
Methanomassiliicoccales_archaeon_bin396	-	0
Methanosaeta_concilii_GP6	-	0
Methanosaeta_harundinacea_6Ac	-	0
Methanosaeta_thermophila_PT	-	0
Methanosalsum_zhilinae_DSM_4017	-	0
Methanosarcina_barkeri_3	-	0
Methanosarcina_barkeri_str._Fusaro	-	0
Methanosarcina_barkeri_str._Wiesmoor	-	0
Methanosarcina_horonobensis_HB-1_=_JCM_15518	-	0
Methanosarcina_lacustris_Z-7289	-	0
Methanosarcinales_archaeon_Met12	-	0
Methanosarcina_mazei_C16	-	0
Methanosarcina_mazei_Go1	-	0
Methanosarcina_mazei_LYC	-	0
Methanosarcina_mazei_S-6	-	0
Methanosarcina_mazei_SarPi	-	0
Methanosarcina_mazei_strain_JL01	-	0
Methanosarcina_mazei_Tuc01	-	0
Methanosarcina_mazei_WWM610	-	0
Methanosarcina_sp._Kolksee	-	0
Methanosarcina_thermophila_CHTI-55	-	0
Methanosarcina_thermophila_TM-1	-	0
Methanosarcina_vacuolata_Z-761	-	0
Methanosphaera_sp._BMS	-	0
Methanosphaera_stadtmanae_DSM_3091	-	0
Methanosphaera_stadtmanae_strain_MGYG-HGUT-02164	-	0
Methanospirillum_hungatei_JF-1	-	0
Methanospirillum_hungatei_strain_GP1	-	0
Methanothermobacter_sp._EMTCatA1	-	0
Methanothermobacter_sp._MT-2	-	0
Methanothermobacter_thermautotrophicus_str._Delta_H	-	0
Methanothermus_fervidus_DSM_2088	-	0
Methanothrix_sp._MAG_279	-	0
Methylacidimicrobium_sp._AP8_strain_MTHMO1	-	0
Methylacidimicrobium_sp._B4	-	0
Methylacidiphilum_fumariolicum_SolV	-	0
Methylacidiphilum_infernorum_V4	-	0
Methylacidiphilum_kamchatkense_Kam1_strain_kam1	-	0
Methylacidiphilum_sp._IT5	-	0
Methylacidiphilum_sp._IT6	-	0
Methylibium_petroleiphilum_PM1	-	0
Methylibium_sp._Pch-M	-	0
Methylobacillus_flagellatus_KT	-	0
Methylobacterium_aquaticum_strain_BG2	-	0
Methylobacterium_sp._17SD2-17	-	0
Methylobacterium_sp._17Sr1-28	-	0
Methylococcus_sp._EFPC2	-	0
Methylogaea_oryzae_strain_E10	-	0
Methylomonas_methanica_MC09	-	0
Methylomonas_paludis_strain_S2AM	-	0
Methylomonas_sp._LL1	-	0
Methylophaga_sp._JAM7	-	0
Methylophilales_bacterium_H5P1	-	0
Methylophilus_medardicus_strain_MMS-M-34	-	0
Methylotenera_mobilis_JLW8	-	0
Methylovorus_glucosetrophus_SIP3-4	-	0
Methylovorus_sp._MP688	-	0
Micavibrio_aeruginosavorus_ARL-13	-	0
Micavibrio_aeruginosavorus_EPB	-	0
Micavibrio_aeruginosavorus_strain_NC_groundwater_70_Ag_B-0.1um_54_66	-	0
Microbacteriaceae_bacterium_WY83	-	0
Microbacterium_chocolatum_strain_SIT_101	-	0
Microbacterium_endophyticum_strain_DSM_27099	-	0
Microbacterium_esteraromaticum_strain_B24	-	0
Microbacterium_foliorum_strain_M2	-	0
Microbacterium_hydrocarbonoxydans_strain_Marseille-P2596	-	0
Microbacterium_oryzae_strain_MB-10	-	0
Microbacterium_oxydans_strain_HG3	-	0
Microbacterium_paraoxydans_strain_70447	-	0
Microbacterium_resistens_MZT7	-	0
Microbacterium_sp._1.5R	-	0
Microbacterium_sp._1S1	-	0
Microbacterium_sp._A18JL241	-	0
Microbacterium_sp._ABRD_28	-	0
Microbacterium_sp._CBA3102	-	0
Microbacterium_sp._CGR1	-	0
Microbacterium_sp._DFW100M-13	-	0
Microbacterium_sp._dk512	-	0
Microbacterium_sp._E22	-	0
Microbacterium_sp._JZ31	-	0
Microbacterium_sp._L-031	-	0
Microbacterium_sp._NIBRBAC000506063	-	0
Microbacterium_sp._Nx66	-	0
Microbacterium_sp._NY27	-	0
Microbacterium_sp._PAMC22086	-	0
Microbacterium_sp._PAMC_28756	-	0
Microbacterium_sp._Se5.02b	-	0
Microbacterium_sp._Se63.02b	-	0
Microbacterium_sp._SGAir0570_strain_not_applicable	-	0
Microbacterium_sp._ST-M6	-	0
Microbacterium_sp._str._'China'	-	0
Microbacterium_sp._TPU_3598	-	0
Microbacterium_sp._WY121	-	0
Microbacterium_sp._XT11	-	0
Microbacterium_sp._Y-01	-	0
Microbacterium_sp._YJN-G	-	0
Microbulbifer_agarilyticus_strain_GP101	-	0
Microbulbifer_elongatus_DSM_6810	-	0
Microbulbifer_hydrolyticus_strain_IRE-31	-	0
Microbulbifer_sp._ALW1	-	0
Microbulbifer_sp._CCB-MM1	-	0
Microbulbifer_sp._SH-1	-	0
Microbulbifer_sp._THAF38	-	0
Microbulbifer_sp._YPW1	-	0
Microbulbifer_thermotolerans_strain_DAU221	-	0
Microcella_alkaliphila_strain_JAM_AC0309_strain_JAM-AC0309	-	0
Micrococcales_bacterium_LRZ-2	-	0
Micrococcus_luteus_CW.Ay	-	0
Micrococcus_luteus_NCTC_2665	-	0
Microcystis_aeruginosa_NIES-2481	-	0
Microcystis_aeruginosa_NIES-2549	-	0
Microcystis_sp._MC19	-	0
Microlunatus_sp._Gsoil_973	-	0
Micromonospora_aurantiaca_G9	-	0
Micromonospora_carbonacea_strain_aurantiaca	-	0
Micromonospora_coriariae_strain_DSM_44875	-	0
Micromonospora_echinaurantiaca_strain_DSM_43904	-	0
Micromonospora_echinospora_strain_DSM_43816	-	0
Micromonospora_endophytica_(Xie_et_al._2001)_Li_et_al._2019_strain_NBRC_109090	-	0
Micromonospora_inositola_strain_DSM_43819	-	0
Micromonospora_narathiwatensis_strain_DSM_45248	-	0
Micromonospora_sagamiensis_strain_JCM_3310	-	0
Micromonospora_sp._28ISP2-46	-	0
Micromonospora_sp._B006	-	0
Micromonospora_sp._L5	-	0
Micromonospora_terminaliae_strain_DSM_101760	-	0
Micromonospora_viridifaciens_strain_DSM_43909	-	0
Micropruina_sp._strain_SSC1	-	0
Microterricola_viridarii_strain_DSM_21772	-	0
Miniimonas_sp._S16	-	0
Modestobacter_sp._L9-4	-	0
Mollicutes_bacterium_HR1	-	0
Monaibacterium_sp._ALG8	-	0
Monoglobus_pectinilyticus_strain_14	-	0
Moorella_glycerini_strain_DSM_11254	-	0
Moorella_thermoacetica_ATCC_39073	-	0
Moorella_thermoacetica_strain_39073-HH	-	0
Moraxella_bovis_strain_Epp63_(300)_strain_Epp63_(300)_strain_Epp63_(300)	-	0
Moraxella_catarrhalis_25239	-	0
Moraxella_catarrhalis_BBH18	-	0
Moraxella_catarrhalis_RH4	-	0
Mordavella_sp._Marseille-P3756	-	0
Moritella_sp._24	-	0
Moritella_yayanosii_strain_DB21MT_5	-	0
Morococcus_cerebrosus_CIP_81.93	-	0
Mucilaginibacter_daejeonensis_KACC_14964	-	0
Mucilaginibacter_sp._14171R-50	-	0
Mucilaginibacter_sp._G2-14	-	0
Mulberry_dwarf_phytoplasma_MDGZ-01	-	0
Murdochiella_sp._Marseille-P2341	-	0
Muribaculum_intestinale_strain_YL27	-	0
Muribaculum_sp._TLL-A4	-	0
Muricauda_aquimarina_F6	-	0
Muricauda_lutaonensis_strain_CC-HSB-11	-	0
Muricauda_sp._501str8	-	0
Muriicola_sp._MMS17-SY002	-	0
Mycetocola_sp._CGMCC_1.16372	-	0
Mycoavidus_cysteinexigens_strain_B1-EB_strain_B1EB	-	0
Mycoavidus_sp._B2-EB	-	0
Mycobacterium_leprae_Kyoto-2	-	0
Mycobacterium_leprae_strain_MRHRU-235-G	-	0
Mycobacterium_sp._JLS	-	0
Mycobacterium_sp._KMS	-	0
Mycobacterium_sp._MCS	-	0
Mycolicibacterium_doricum_strain_JCM_12405	-	0
Mycolicibacterium_duvalii_strain_JCM_6396	-	0
Mycolicibacterium_fallax_strain_JCM_6405	-	0
Mycolicibacterium_monacense_DSM_44395	-	0
Mycolicibacterium_monacense_strain_JCM_15658	-	0
Mycoplasma_agalactiae_strain_5632	-	0
Mycoplasma_alkalescens_strain_NCTC10135	-	0
Mycoplasma_anatis_strain_NCTC_10156	-	0
Mycoplasma_anserisalpingitidis_MA271	-	0
Mycoplasma_arginini_strain_HAZ145_1	-	0
Mycoplasma_arthritidis_158L3-1	-	0
Mycoplasma_arthritidis_strain_NCTC10162	-	0
Mycoplasma_bovigenitalium_strain_HAZ596	-	0
Mycoplasma_bovis_CQ-W70	-	0
Mycoplasma_bovis_HB0801	-	0
Mycoplasma_bovis_Hubei-1	-	0
Mycoplasma_bovis_KRB1	-	0
Mycoplasma_bovis_PG45	-	0
Mycoplasma_bovoculi_M165/69	-	0
Mycoplasma_californicum_HAZ160_1	-	0
Mycoplasma_californicum_strain_HAZ106_1	-	0
Mycoplasma_canadense_HAZ360_1	-	0
Mycoplasma_capricolum_subsp._capricolum_ATCC_27343	-	0
Mycoplasma_capricolum_subsp._capripneumoniae_87001	-	0
Mycoplasma_capricolum_subsp._capripneumoniae_strain_033C1	-	0
Mycoplasma_citelli_strain_NCTC10181	-	0
Mycoplasma_cloacale_strain_NCTC_10199	-	0
Mycoplasma_columbinasale_strain_NCTC10184	-	0
Mycoplasma_columbinum_strain_NCTC10178	-	0
Mycoplasma_columborale_strain_NCTC10179	-	0
Mycoplasma_conjunctivae_strain_HRC/581	-	0
Mycoplasma_cynos_C142	-	0
Mycoplasma_cynos_strain_NCTC10142	-	0
Mycoplasma_dispar_strain_ATCC_27140	-	0
Mycoplasma_felis_strain_Myco-2	-	0
Mycoplasma_fermentans_JER	-	0
Mycoplasma_fermentans_M64	-	0
Mycoplasma_fermentans_PG18	-	0
Mycoplasma_fermentans_strain_NCTC10117	-	0
Mycoplasma_flocculare_ATCC_27399_Ms42	-	0
Mycoplasma_gallinaceum_strain_B2096_8B	-	0
Mycoplasma_gallisepticum_CA06_2006.052-5-2P	-	0
Mycoplasma_gallisepticum_K4043	-	0
Mycoplasma_gallisepticum_NC06_2006.080-5-2P	-	0
Mycoplasma_gallisepticum_NC08_2008.031-4-3P	-	0
Mycoplasma_gallisepticum_NC95_13295-2-2P	-	0
Mycoplasma_gallisepticum_NC96_1596-4-2P	-	0
Mycoplasma_gallisepticum_NY01_2001.047-5-1P	-	0
Mycoplasma_gallisepticum_str._F	-	0
Mycoplasma_gallisepticum_str._R	-	0
Mycoplasma_gallisepticum_str._R(high)	-	0
Mycoplasma_gallisepticum_VA94_7994-1-7P	-	0
Mycoplasma_gallisepticum_WI01_2001.043-13-2P	-	0
Mycoplasma_gallopavonis_strain_NCTC10186	-	0
Mycoplasma_genitalium_G37	-	0
Mycoplasma_genitalium_M2288	-	0
Mycoplasma_genitalium_M2321	-	0
Mycoplasma_genitalium_M6282	-	0
Mycoplasma_genitalium_M6320	-	0
Mycoplasma_glycophilum_strain_NCTC10194	-	0
Mycoplasma_haemocanis_str._Illinois	-	0
Mycoplasma_haemofelis_str._Langford_1	-	0
Mycoplasma_hyopneumoniae_168	-	0
Mycoplasma_hyopneumoniae_168-L	-	0
Mycoplasma_hyopneumoniae_232	-	0
Mycoplasma_hyopneumoniae_7422	-	0
Mycoplasma_hyopneumoniae_7448	-	0
Mycoplasma_hyopneumoniae_J	-	0
Mycoplasma_hyopneumoniae_LH	-	0
Mycoplasma_hyorhinis_DBS_1050	-	0
Mycoplasma_hyorhinis_GDL-1	-	0
Mycoplasma_hyorhinis_HUB-1	-	0
Mycoplasma_hyorhinis_MCLD	-	0
Mycoplasma_hyorhinis_SK76	-	0
Mycoplasma_hyorhinis_strain_IMT49388	-	0
Mycoplasma_iowae_695	-	0
Mycoplasma_iowae_strain_NCTC10185	-	0
Mycoplasma_leachii_99/014/6	-	0
Mycoplasma_leachii_PG50	-	0
Mycoplasma_meleagridis_strain_NCTC10153	-	0
Mycoplasma_mobile_163K	-	0
Mycoplasma_mycoides_JCVI-Syn3.0	-	0
Mycoplasma_mycoides_subsp._capri_LC_str._95010	-	0
Mycoplasma_mycoides_subsp._capri_strain_GM12	-	0
Mycoplasma_mycoides_subsp._capri_str._GM12	-	0
Mycoplasma_nasistruthionis_strain_Ms03	-	0
Mycoplasma_neurolyticum_strain_NCTC10166	-	0
Mycoplasma_orale_strain_NCTC10112	-	0
Mycoplasma_ovipneumoniae_strain_NCTC10151	-	0
Mycoplasma_ovis_str._Michigan	-	0
Mycoplasma_parvum_str._Indiana	-	0
Mycoplasma_penetrans_HF-2	-	0
Mycoplasma_phocidae_strain_105	-	0
Mycoplasma_phocirhinis_strain_852	-	0
Mycoplasma_pullorum_strain_B359_6	-	0
Mycoplasma_pulmonis_strain_NCTC10139	-	0
Mycoplasma_pulmonis_UAB_CTIP	-	0
Mycoplasma_putrefaciens_KS1	-	0
Mycoplasma_putrefaciens_Mput9231	-	0
Mycoplasma_putrefaciens_strain_NCTC10155	-	0
Mycoplasma_salivarium_strain_NCTC10113	-	0
Mycoplasma_sp._1654_15	-	0
Mycoplasma_sp._237IA	-	0
Mycoplasma_sp._E35C	-	0
Mycoplasma_sp._(ex_Biomphalaria_glabrata)	-	0
Mycoplasma_sp._Mirounga_ES2805-ORL	-	0
Mycoplasma_sp._Mirounga_ES2806-GEN	-	0
Mycoplasma_sp._Mirounga_ES2806-NAS	-	0
Mycoplasma_sp._NEAQ87857	-	0
Mycoplasma_sp._OR1901	-	0
Mycoplasma_sp._Pen4	-	0
Mycoplasma_sp._Phocoena_C-264-GEN	-	0
Mycoplasma_sp._Zaradi2	-	0
Mycoplasma_suis_KI3806	-	0
Mycoplasma_suis_str._Illinois	-	0
Mycoplasma_synoviae_53	-	0
Mycoplasma_synoviae_ATCC_25204_strain_WVU1853T	-	0
Mycoplasma_synoviae_strain_86079-7NS	-	0
Mycoplasma_tullyi_strain_56A97T	-	0
Mycoplasma_wenyonii_str._Massachusetts	-	0
Mycoplasma_yeatsii_GM274B	-	0
Myroides_odoratimimus_strain_G13	-	0
Myroides_phaeus_strain_18QD1AZ29W	-	0
Myroides_profundi_D25	-	0
Myroides_sp._A21	-	0
Myroides_sp._CJ210	-	0
Myroides_sp._ZB35	-	0
Myxococcales_bacterium_bin5	-	0
Nakamurella_sp._s14-144_strain_S14-144	-	0
Nanoarchaeum_equitans_Kin4-M	-	0
Nanohaloarchaea_archaeon_SG9	-	0
Nanohaloarchaea_archaeon_strain_M3_22	-	0
Natrialbaceae_archaeon_JW/NM-HA_15_strain_JW/NM-HA_15	-	0
Natrialbaceae_archaeon_strain_KZCA101	-	0
Natribaculum_breve_TRM20010	-	0
Natribaculum_longum_TRM20345	-	0
Natrinema_pallidum_strain_BOL6-1	-	0
Natrinema_pellirubrum_DSM_15624	-	0
Natrinema_sp._J7-2	-	0
Natrinema_sp._YPL30_strain_YPL13	-	0
Natrinema_versiforme_strain_BOL5-4	-	0
Natronolimnobius_sp._XQ-INN_246_strain_2447	-	0
Natronomonas_moolapensis_8.8.11	-	0
Natronomonas_sp._C90	-	0
Natronomonas_sp._YPL13	-	0
Nautilia_profundicola_AmH	-	0
Negativicoccus_massiliensis_strain_AT7	-	0
Neisseria_animalis_strain_ATCC_49930	-	0
Neisseria_animaloris_strain_NCTC12227	-	0
Neisseria_arctica_KH1503	-	0
Neisseria_bacilliformis_strain_DSM_23338	-	0
Neisseriaceae_bacterium_DSM_100970	-	0
Neisseriaceae_bacterium_strain_HaMa	-	0
Neisseria_cinerea_strain_FDAARGOS_871_strain_Not_applicable	-	0
Neisseria_dumasiana_LMG_30012	-	0
Neisseria_elongata_strain_M15910	-	0
Neisseria_elongata_subsp._glycolytica_ATCC_29315	-	0
Neisseria_elongata_subsp._glycolytica_strain_NCTC11050	-	0
Neisseria_flavescens_strain_ATCC_13120	-	0
Neisseria_lactamica_020-06	-	0
Neisseria_lactamica_ATCC_23970	-	0
Neisseria_lactamica_strain_M17106	-	0
Neisseriales_bacterium_strain_Fred_18-Q3-R57-64_MAXAC.425_cln	-	0
Neisseria_macacae_ATCC_33926	-	0
Neisseria_meningitidis_8013	-	0
Neisseria_meningitidis_alpha710	-	0
Neisseria_meningitidis_G2136	-	0
Neisseria_meningitidis_H44/76	-	0
Neisseria_meningitidis_LNP21362	-	0
Neisseria_meningitidis_M01-240149	-	0
Neisseria_meningitidis_M01-240355	-	0
Neisseria_meningitidis_M04-240196	-	0
Neisseria_meningitidis_M10208	-	0
Neisseria_meningitidis_NZ-05/33	-	0
Neisseria_meningitidis_WUE_2594	-	0
Neisseria_mucosa_strain_ATCC_19696	-	0
Neisseria_polysaccharea_strain_M18661	-	0
Neisseria_sp._KEM232	-	0
Neisseria_subflava_strain_ATCC_49275	-	0
Neokomagataea_tanensis_strain_AH13_=_NBRC_106556	-	0
Neorickettsia_helminthoeca_str._Oregon	-	0
Neorickettsia_risticii_str._Illinois	-	0
Neorickettsia_sennetsu_str._Miyayama	-	0
Neorickettsia_sp._179522	-	0
Neorickettsia_sp._Fin17	-	0
Neptunomonas_japonica_JAMM_1380	-	0
Neptunomonas_phycophila_strain_Scap09	-	0
Nesterenkonia_pannonica_strain_DSM_29786	-	0
Niastella_koreensis_GR20-10	-	0
Nitratifractor_salsuginis_DSM_16511	-	0
Nitratireductor_sp._OM-1	-	0
Nitratiruptor_labii_strain_HRV44	-	0
Nitratiruptor_sp._EPR55-1	-	0
Nitratiruptor_sp._SB155-2	-	0
Nitratiruptor_sp._YY09-18	-	0
Nitrosarchaeum_sp._AC2	-	0
Nitrosococcus_watsonii_C-113	-	0
Nitrosomonas_eutropha_C91	-	0
Nitrosopumilus_cobalaminigenes_strain_HCA1	-	0
Nitrosopumilus_maritimus_SCM1	-	0
Nitrosopumilus_oxyclinae_strain_HCE1	-	0
Nitrosopumilus_sp._K4	-	0
Nitrosopumilus_sp._strain_MH-Pat-all_metabat2_16	-	0
Nitrosopumilus_ureiphilus_strain_PS0	-	0
Nitrososphaera_viennensis_EN76	-	0
Nitrosotalea_sp._CS_strain_NCS1	-	0
Nitrospinaceae_bacterium_bin1391	-	0
Nitrospinaceae_bacterium_EB	-	0
Nitrospinaceae_bacterium_VA-1	-	0
Nitrospiraceae_bacterium_bin1476	-	0
Nitrospirae_bacterium_bin371	-	0
Nitrospira_japonica_strain_Genome_sequencing_of_Nitrospira_japonica_strain_NJ11	-	0
Nitrospira_moscoviensis_strain_NSP_M-1	-	0
Nitrospira_sp._ENR4	-	0
Nitrospira_sp._UBC1	-	0
Niveibacterium_sp._HC41	-	0
Nocardioides_aquaticus_strain_KCTC_9944	-	0
Nocardioides_aromaticivorans_strain_IC177	-	0
Nocardioides_marinisabuli_strain_DSM_18965	-	0
Nocardioides_rotundus_MCCC_1A10561	-	0
Nocardioides_sp._603	-	0
Nocardioides_sp._HDW12A	-	0
Nocardioides_sp._HY056	-	0
Nocardioides_sp._KUDC_5002	-	0
Nocardioides_sp._S-1144	-	0
Nocardioides_sp._S-713	-	0
Nocardioides_sp._WS12	-	0
Nocardiopsaceae_bacterium_VN6-2	-	0
Nocardiopsis_flavescens_strain_NA01583	-	0
Nocardiopsis_gilva_YIM_90087	-	0
Nocardiopsis_sp._BM-2018	-	0
Nonlabens_dokdonensis_DSW-6	-	0
Nonlabens_marinus_S1-08	-	0
Nonlabens_sediminis_strain_NBRC_100970	-	0
Nonlabens_sp._Hel1_33_55	-	0
Nonlabens_sp._MIC269	-	0
Nonlabens_sp._MJ115	-	0
Nonlabens_sp._SY33080	-	0
Nonomuraea_gerenzanensis_L70	-	0
Novosphingobium_aromaticivorans_DSM_12444	-	0
Novosphingobium_resinovorum_strain_SA1	-	0
Novosphingobium_sp._502str22	-	0
Novosphingobium_sp._ABRDHK2	-	0
Novosphingobium_sp._ES2-1	-	0
Novosphingobium_sp._Gsoil_351	-	0
Novosphingobium_sp._PP1Y	-	0
Novosphingobium_sp._THN1	-	0
Novosphingobium_tardaugens_NBRC_16725	-	0
Oblitimonas_alkaliphila_strain_B4199	-	0
Oceanicoccus_sagamiensis_strain_NBRC_107125	-	0
Oceanicola_sp._D3	-	0
Oceanihabitans_sp._IOP_32	-	0
Oceanispirochaeta_sp._K2	-	0
Oceanithermus_profundus_DSM_14977	-	0
Oceanobacillus_iheyensis_HTE831	-	0
Oceanobacillus_iheyensis_strain_CHQ24	-	0
Oceanospirillaceae_bacterium_xL5	-	0
Ochrobactrum_anthropi_ATCC_49188	-	0
Ochrobactrum_intermedium_strain_ZJ499	-	0
Ochrobactrum_sp._A44	-	0
Ochrobactrum_sp._EEELCW01	-	0
Ochrobactrum_sp._MT180101	-	0
Oenococcus_oeni_ATCC_BAA-1163	-	0
Oenococcus_oeni_PSU-1	-	0
Oenococcus_sicerae_strain_UCMA_15228_strain_UCMA15228	-	0
Oenococcus_sp._UCMA_16435	-	0
Oleiharenicola_sp._KSB-15	-	0
Oleiphilus_messinensis_strain_ME102	-	0
Oligella_ureolytica_strain_FDAARGOS_872_strain_Not_applicable	-	0
Oligoflexus_tunisiensis_strain_Shr3	-	0
Olleya_aquimaris_strain_DAU311	-	0
Olleya_sp._HaHaR_3_96	-	0
Olsenella_sp._Marseille-P2300	-	0
Olsenella_sp._Marseille-P3237	-	0
Olsenella_uli_DSM_7084	-	0
Olsenella_umbonata_strain_DSM_22620	-	0
Onion_yellows_phytoplasma_OY-M	-	0
Opitutaceae_bacterium_IG16b	-	0
Opitutae_bacterium_TARA_B100001123	-	0
Opitutus_terrae_PB90-1	-	0
Orbus_sp._IPMB12	-	0
Oricola_sp._MEBiC13590	-	0
Orientia_tsutsugamushi_strain_Karp	-	0
Orientia_tsutsugamushi_str._Boryong	-	0
Orientia_tsutsugamushi_str._Gilliam	-	0
Orientia_tsutsugamushi_str._Ikeda	-	0
Orientia_tsutsugamushi_str._Karp	-	0
Ornithinimicrobium_flavum_strain_CPCC_203535	-	0
Ornithinimicrobium_sp._AMA3305	-	0
Ornithinimicrobium_sp._H23M54	-	0
Ornithobacterium_rhinotracheale_97	-	0
Ornithobacterium_rhinotracheale_DSM_15997	-	0
Ornithobacterium_rhinotracheale_ORT-UMN_88	-	0
Oryzomicrobium_terrae_strain_TPP412	-	0
Oscillibacter_sp._MM35	-	0
Oscillibacter_sp._MM50	-	0
Oscillibacter_sp._MM59	-	0
Oscillibacter_sp._NSJ-62	-	0
Oscillibacter_valericigenes_Sjm18-20	-	0
Otariodibacter_oris_strain_Baika1	-	0
Oxalobacter_formigenes_OXCC13_strain_OXCC13	-	0
Oxalobacter_formigenes_strain_HC-1	-	0
Paenibacillus_agaridevorans_strain_HCL2020	-	0
Paenibacillus_alvei_strain_Paenibacillus_B-LR1	-	0
Paenibacillus_antarcticus_strain_KACC_11469	-	0
Paenibacillus_baekrokdamisoli_strain_KCTC_33723	-	0
Paenibacillus_borealis_DSM_13188	-	0
Paenibacillus_dendritiformis_J27TS7	-	0
Paenibacillus_durus_DSM_1735	-	0
Paenibacillus_jilunlii_strain_KACC_16679	-	0
Paenibacillus_odorifer_DSM_15391	-	0
Paenibacillus_polymyxa_CR1	-	0
Paenibacillus_polymyxa_E681	-	0
Paenibacillus_polymyxa_SQR-21	-	0
Paenibacillus_psychroresistens_strain_ML311-T8	-	0
Paenibacillus_sabinae_T27	-	0
Paenibacillus_sp._18JY67-1	-	0
Paenibacillus_sp._B01	-	0
Paenibacillus_sp._DCY84	-	0
Paenibacillus_sp._FSL_H7-0357	-	0
Paenibacillus_sp._FSL_H7-0737	-	0
Paenibacillus_sp._FSL_R7-0273	-	0
Paenibacillus_sp._FSL_R7-0331	-	0
Paenibacillus_sp._FW100M-2	-	0
Paenibacillus_sp._HB172198	-	0
Paenibacillus_sp._IHB_B_3084	-	0
Paenibacillus_sp._JDR-2	-	0
Paenibacillus_sp._JZ16	-	0
Paenibacillus_sp._LPB0068	-	0
Paenibacillus_sp._MBLB1234	-	0
Paenibacillus_sp._PAMC21692	-	0
Paenibacillus_sp._TB2019	-	0
Paenibacillus_sp._UniB2_strain_Not_applicable	-	0
Paenibacillus_sp._URB8-2	-	0
Paenibacillus_stellifer_DSM_14472	-	0
Paenibacillus_swuensis_strain_DY6	-	0
Paenibacillus_terrae_HPL-003	-	0
Paenibacillus_xylanilyticus_strain_W4	-	0
Paeniglutamicibacter_sp._Y32M11	-	0
Paenisporosarcina_antarctica_strain_CGMCC_1.6503	-	0
Paenisporosarcina_sp._K2R23-3	-	0
Palaeococcus_pacificus_DY20341	-	0
Paludibacterium_paludis_strain_BCRC_80514	-	0
Paludibacterium_yongneupense_strain_BCRC_80531	-	0
Panacibacter_ginsenosidivorans_strain_Gsoil1550	-	0
Pandoraea_thiooxydans_strain_ATSB16	-	0
Pannonibacter_phragmitetus_strain_31801	-	0
Pantoea_ananatis_AJ13355	-	0
Pantoea_ananatis_LMG_20103	-	0
Pantoea_ananatis_LMG_5342	-	0
Pantoea_ananatis_PA13	-	0
Pantoea_ananatis_VY148	-	0
Pantoea_dispersa_AHKW2b	-	0
Pantoea_eucrina_XL123	-	0
Pantoea_sp._PSNIH1	-	0
Pantoea_stewartii_subsp._stewartii_DC283_strain_DC283	-	0
Parabacteroides_distasonis_ATCC_8503	-	0
Parabacteroides_johnsonii_FDAARGOS_1580	-	0
Parabacteroides_merdae_BFG-280	-	0
Paraburkholderia_graminis_strain_PHS1	-	0
Paraburkholderia_terricola_SMT4a	-	0
Paracoccus_denitrificans_R-1	-	0
Paracoccus_denitrificans_SD1	-	0
Paracoccus_kondratievae_strain_BJQ0001	-	0
Paracoccus_pantotrophus_strain_ACCC10489	-	0
Paradevosia_shaoguanensis_strain_J5-3	-	0
Paraglaciecola_mesophila_strain_GPM4	-	0
Paraglaciecola_sp._L1A13	-	0
Paraoerskovia_marina_strain_DSM_22126	-	0
Parascardovia_denticolens_DSM_10105_=_JCM_12538	-	0
Parasphingorhabdus_litoris_DSM_22379	-	0
Parolsenella_catena_strain_JCM_31932	-	0
'Parthenium_hysterophorus'_phyllody_phytoplasma_strain_PR08	-	0
Parvimonas_micra_KCOM_1535;_ChDC_B708	-	0
Pasteurella]_aerogenes_strain_NCTC13378	-	0
Pasteurella_atlantica_strain_NVI-9100	-	0
Pasteurella_canis_HL1500	-	0
Pasteurellaceae_bacterium_12591	-	0
Pasteurellaceae_bacterium_Orientalotternb1	-	0
