"posterior_row","iteration","tree_no","map_within_draw","total_changes","q12","q13","q21","q24","q31","q34","q42","q43"
3990,4290000,1,1,1554,25,85,176,4,248,364,100,552
3991,4291000,1,1,1690,34,94,194,7,259,377,99,626
3992,4292000,1,1,1720,26,85,195,2,258,398,94,662
3993,4293000,1,1,1635,65,89,175,3,254,390,87,572
3994,4294000,1,1,1745,20,107,193,4,248,417,101,655
3995,4295000,1,1,1567,39,107,174,2,254,363,88,540
3996,4296000,1,1,1561,59,87,171,8,239,355,93,549
3997,4297000,1,1,1552,16,91,206,12,220,363,125,519
3998,4298000,1,1,1581,14,100,185,4,222,393,113,550
3999,4299000,1,1,1696,40,108,184,5,245,387,108,619
4000,4300000,1,1,1661,44,111,156,4,252,410,86,598
4001,4301000,1,1,1541,56,96,190,8,237,322,98,534
4002,4302000,1,1,1545,43,103,180,3,233,325,111,547
4003,4303000,1,1,1657,27,106,165,1,244,443,92,579
4004,4304000,1,1,1671,27,92,187,3,253,420,95,594
4005,4305000,1,1,1535,12,99,202,2,245,361,100,514
4006,4306000,1,1,1740,17,105,167,1,252,470,95,633
4007,4307000,1,1,1574,33,94,187,4,229,363,94,570
4008,4308000,1,1,1642,41,97,185,9,223,384,111,592
4009,4309000,1,1,1547,32,95,158,9,247,340,83,583
4010,4310000,1,1,1717,48,101,186,3,249,421,92,617
4011,4311000,1,1,1648,25,95,203,2,267,351,94,611
4012,4312000,1,1,1623,29,88,176,3,227,429,111,560
4013,4313000,1,1,1749,57,103,170,3,260,457,96,603
4014,4314000,1,1,1624,30,114,177,5,257,390,93,558
4015,4315000,1,1,1549,40,99,136,5,261,360,82,566
4016,4316000,1,1,1482,70,110,151,2,282,294,78,495
4017,4317000,1,1,1568,60,108,198,3,236,311,115,537
4018,4318000,1,1,1498,47,95,183,0,242,338,89,504
4019,4319000,1,1,1602,39,99,184,1,244,372,91,572
4020,4320000,1,1,1798,37,118,179,9,236,507,121,591
4021,4321000,1,1,1486,44,90,146,6,263,339,96,502
4022,4322000,1,1,1715,36,102,221,16,251,383,100,606
4023,4323000,1,1,1880,34,102,162,8,248,544,92,690
4024,4324000,1,1,1666,48,101,230,3,235,404,112,533
4025,4325000,1,1,1526,34,97,128,5,265,348,76,573
4026,4326000,1,1,1709,58,102,168,7,230,436,112,596
4027,4327000,1,1,1551,29,97,181,1,236,382,102,523
4028,4328000,1,1,1689,49,94,193,8,252,395,90,608
4029,4329000,1,1,1625,51,113,171,2,237,408,94,549
4030,4330000,1,1,1661,25,115,189,2,247,392,100,591
4031,4331000,1,1,1482,34,101,171,0,261,286,86,543
4032,4332000,1,1,1749,38,90,197,5,252,463,100,604
4033,4333000,1,1,1593,46,98,209,1,207,384,127,521
4034,4334000,1,1,1497,15,101,175,3,236,332,104,531
4035,4335000,1,1,1493,38,77,173,10,249,365,93,488
4036,4336000,1,1,1658,14,106,198,6,232,441,119,542
4037,4337000,1,1,1527,37,90,172,4,273,362,80,509
4038,4338000,1,1,1760,44,102,216,14,240,420,103,621
4039,4339000,1,1,1548,48,76,197,8,256,323,107,533
4040,4340000,1,1,1532,17,100,204,2,223,379,113,494
4041,4341000,1,1,1598,35,83,193,5,234,387,95,566
4042,4342000,1,1,1568,36,100,203,14,230,304,116,565
4043,4343000,1,1,1496,17,95,182,6,249,334,102,511
4044,4344000,1,1,1694,45,107,168,11,268,393,75,627
4045,4345000,1,1,1482,37,101,180,5,247,335,84,493
4046,4346000,1,1,1478,35,101,151,7,247,321,84,532
4047,4347000,1,1,1676,18,97,174,9,254,415,93,616
4048,4348000,1,1,1751,22,92,197,4,236,466,99,635
4049,4349000,1,1,1630,71,100,176,3,262,345,92,581
4050,4350000,1,1,1638,14,116,172,2,269,393,93,579
4051,4351000,1,1,1394,40,106,149,4,244,266,79,506
4052,4352000,1,1,1708,24,89,202,4,248,429,120,592
4053,4353000,1,1,1549,53,92,181,14,220,366,128,495
4054,4354000,1,1,1604,61,76,182,10,270,353,74,578
4055,4355000,1,1,1587,20,102,164,11,245,396,100,549
4056,4356000,1,1,1464,23,97,147,5,260,314,96,522
4057,4357000,1,1,1530,56,90,180,3,251,334,92,524
4058,4358000,1,1,1725,30,101,197,9,249,447,101,591
4059,4359000,1,1,1598,41,92,192,5,258,372,94,544
4060,4360000,1,1,1766,63,88,224,9,223,472,132,555
4061,4361000,1,1,1684,33,95,185,3,269,409,87,603
4062,4362000,1,1,1650,25,98,200,7,228,396,102,594
4063,4363000,1,1,1622,26,94,179,5,237,372,108,601
4064,4364000,1,1,1478,28,88,167,3,242,326,97,527
4065,4365000,1,1,1574,44,104,193,2,240,344,98,549
4066,4366000,1,1,1640,38,94,186,4,219,423,108,568
4067,4367000,1,1,1571,67,101,185,6,257,319,100,536
4068,4368000,1,1,2021,14,92,175,10,258,604,99,769
4069,4369000,1,1,1609,20,105,163,3,261,413,80,564
4070,4370000,1,1,1523,18,89,183,8,235,341,111,538
4071,4371000,1,1,1628,17,106,165,2,263,388,80,607
4072,4372000,1,1,1678,17,105,213,4,221,396,117,605
4073,4373000,1,1,1661,20,108,169,1,256,426,108,573
4074,4374000,1,1,1733,20,83,207,6,227,476,124,590
4075,4375000,1,1,1676,31,100,161,4,253,453,94,580
4076,4376000,1,1,1629,44,103,178,9,236,395,116,548
4077,4377000,1,1,1787,46,105,211,7,214,468,118,618
4078,4378000,1,1,1489,35,97,193,2,242,329,89,502
4079,4379000,1,1,1637,70,98,154,7,261,413,86,548
4080,4380000,1,1,1649,15,102,176,6,239,399,106,606
4081,4381000,1,1,1466,43,104,183,8,248,275,102,503
4082,4382000,1,1,1501,40,104,185,8,265,289,92,518
4083,4383000,1,1,1615,4,115,169,6,241,395,101,584
4084,4384000,1,1,1583,47,115,224,3,235,321,108,530
4085,4385000,1,1,1591,36,106,154,3,274,384,75,559
4086,4386000,1,1,1663,30,95,181,6,248,413,101,589
4087,4387000,1,1,1556,51,95,187,5,242,371,88,517
4088,4388000,1,1,1579,41,95,148,0,252,384,94,565
4089,4389000,1,1,1646,23,95,172,2,251,411,97,595
4090,4390000,1,1,1682,22,95,200,1,238,447,121,558
4091,4391000,1,1,1596,45,89,156,11,215,418,119,543
4092,4392000,1,1,1576,47,103,170,5,280,331,88,552
4093,4393000,1,1,1866,26,102,187,0,253,541,92,665
4094,4394000,1,1,1481,37,91,162,3,236,315,98,539
4095,4395000,1,1,1878,37,110,163,1,266,551,86,664
4096,4396000,1,1,1668,25,90,200,1,240,423,106,583
4097,4397000,1,1,1524,24,97,200,0,247,362,101,493
4098,4398000,1,1,1365,36,87,194,2,236,248,109,453
4099,4399000,1,1,1580,39,96,173,1,239,330,109,593
4100,4400000,1,1,1728,20,92,195,7,258,422,106,628
4101,4401000,1,1,1589,29,85,172,7,221,431,102,542
4102,4402000,1,1,1761,49,127,210,2,257,418,92,606
4103,4403000,1,1,1585,38,82,153,1,274,386,70,581
4104,4404000,1,1,1788,36,105,162,11,243,459,97,675
4105,4405000,1,1,1501,46,83,166,6,268,284,87,561
4106,4406000,1,1,1583,42,106,173,11,258,350,96,547
4107,4407000,1,1,1513,20,87,182,2,256,350,88,528
4108,4408000,1,1,1717,48,80,150,7,273,419,82,658
4109,4409000,1,1,1564,30,101,150,3,273,343,90,574
4110,4410000,1,1,1667,12,98,212,6,244,384,111,600
4111,4411000,1,1,1567,57,90,200,2,225,319,114,560
4112,4412000,1,1,1705,48,109,183,13,234,378,106,634
4113,4413000,1,1,1608,48,84,217,10,246,376,105,522
4114,4414000,1,1,1863,37,89,185,3,270,496,98,685
4115,4415000,1,1,1706,38,81,152,1,254,437,95,648
4116,4416000,1,1,1588,18,95,141,7,234,373,93,627
4117,4417000,1,1,1667,14,76,181,6,279,421,108,582
4118,4418000,1,1,1705,37,94,133,1,292,449,88,611
4119,4419000,1,1,1637,31,105,161,9,256,400,97,578
4120,4420000,1,1,1525,49,92,163,6,276,286,79,574
4121,4421000,1,1,1764,35,100,184,0,237,456,99,653
4122,4422000,1,1,1574,40,103,187,16,249,358,102,519
4123,4423000,1,1,1543,34,92,173,9,232,325,104,574
4124,4424000,1,1,1480,22,106,168,7,258,282,94,543
4125,4425000,1,1,1544,60,93,170,1,265,347,84,524
4126,4426000,1,1,1713,10,100,215,10,219,427,121,611
4127,4427000,1,1,1614,25,94,170,2,246,391,87,599
4128,4428000,1,1,1662,26,86,210,5,258,368,92,617
4129,4429000,1,1,1761,17,93,201,0,239,468,115,628
4130,4430000,1,1,1619,27,92,166,5,254,383,90,602
4131,4431000,1,1,1665,28,86,176,6,252,419,110,588
4132,4432000,1,1,1660,48,101,183,1,257,434,88,548
4133,4433000,1,1,1804,19,91,205,6,224,460,118,681
4134,4434000,1,1,1547,52,92,175,5,241,339,107,536
4135,4435000,1,1,1613,18,88,203,2,231,379,118,574
4136,4436000,1,1,1704,80,120,199,4,249,383,93,576
4137,4437000,1,1,1654,32,83,220,6,231,402,115,565
4138,4438000,1,1,1673,32,103,207,1,230,384,103,613
4139,4439000,1,1,1741,30,97,211,3,229,447,111,613
4140,4440000,1,1,1506,49,105,163,4,251,321,93,520
4141,4441000,1,1,1661,49,103,154,4,253,396,91,611
4142,4442000,1,1,1496,28,83,180,8,236,336,99,526
4143,4443000,1,1,1767,24,109,163,3,260,503,86,619
4144,4444000,1,1,1664,27,91,195,5,243,356,107,640
4145,4445000,1,1,1568,19,107,190,6,240,363,115,528
4146,4446000,1,1,1749,52,110,212,2,263,418,99,593
4147,4447000,1,1,1568,43,94,151,5,263,334,99,579
4148,4448000,1,1,1737,30,104,204,2,222,449,115,611
4149,4449000,1,1,1626,16,107,189,3,242,382,109,578
4150,4450000,1,1,1647,17,90,196,4,220,429,115,576
4151,4451000,1,1,1569,30,87,167,5,239,387,97,557
4152,4452000,1,1,1690,27,105,166,1,257,434,89,611
4153,4453000,1,1,1606,43,105,183,7,223,353,109,583
4154,4454000,1,1,1625,44,92,185,2,255,355,89,603
4155,4455000,1,1,1519,29,103,148,3,276,306,78,576
4156,4456000,1,1,1520,38,107,164,2,278,326,74,531
4157,4457000,1,1,1501,46,88,194,4,250,329,93,497
4158,4458000,1,1,1696,27,102,190,2,249,418,85,623
4159,4459000,1,1,1469,38,102,178,3,231,328,115,474
4160,4460000,1,1,1446,38,101,202,11,239,270,104,481
4161,4461000,1,1,1785,41,86,142,14,255,513,81,653
4162,4462000,1,1,1528,36,91,200,4,226,356,103,512
4163,4463000,1,1,1891,28,104,209,4,232,489,111,714
4164,4464000,1,1,1510,37,115,166,10,257,318,93,514
4165,4465000,1,1,1520,24,87,189,9,251,331,105,524
4166,4466000,1,1,1522,16,97,165,6,270,353,101,514
4167,4467000,1,1,1608,39,95,171,5,236,409,103,550
4168,4468000,1,1,1584,71,84,168,6,258,355,91,551
4169,4469000,1,1,1540,33,89,172,4,257,340,98,547
4170,4470000,1,1,1615,56,103,209,3,264,352,102,526
4171,4471000,1,1,1477,40,95,161,5,254,287,76,559
4172,4472000,1,1,1564,65,108,160,2,275,348,74,532
4173,4473000,1,1,1554,40,100,187,2,222,346,115,542
4174,4474000,1,1,1491,38,92,150,1,298,296,69,547
4175,4475000,1,1,1629,55,109,193,3,252,371,108,538
4176,4476000,1,1,1646,61,91,135,4,254,411,84,606
4177,4477000,1,1,1816,44,119,188,11,248,480,97,629
4178,4478000,1,1,1613,12,113,186,2,242,419,93,546
4179,4479000,1,1,1664,34,107,161,5,242,398,88,629
4180,4480000,1,1,1616,39,94,178,6,232,355,96,616
4181,4481000,1,1,1782,23,102,171,2,250,465,93,676
4182,4482000,1,1,1504,45,91,137,3,257,341,85,545
4183,4483000,1,1,1671,23,102,171,4,248,434,92,597
4184,4484000,1,1,1735,44,115,149,2,262,462,86,615
4185,4485000,1,1,1641,32,85,164,5,229,437,112,577
4186,4486000,1,1,1550,63,87,167,6,261,345,81,540
4187,4487000,1,1,1608,34,113,150,2,239,428,91,551
4188,4488000,1,1,1585,21,94,164,1,250,401,94,560
4189,4489000,1,1,1521,20,104,201,2,226,307,106,555
4190,4490000,1,1,1744,29,93,188,5,241,471,106,611
4191,4491000,1,1,1366,15,82,181,2,238,328,98,422
4192,4492000,1,1,1653,24,102,199,10,231,401,110,576
4193,4493000,1,1,1713,62,86,161,3,272,414,76,639
4194,4494000,1,1,1594,25,95,243,2,216,330,126,557
4195,4495000,1,1,1839,27,91,170,4,246,553,103,645
4196,4496000,1,1,1575,26,83,152,5,262,379,87,581
4197,4497000,1,1,1657,28,99,184,5,222,446,98,575
4198,4498000,1,1,1673,29,83,200,8,238,402,112,601
4199,4499000,1,1,1454,32,88,145,3,259,320,87,520
4200,4500000,1,1,1650,35,88,173,4,247,382,92,629
4201,4501000,1,1,1584,30,93,237,3,234,328,96,563
4202,4502000,1,1,1667,16,120,222,6,228,408,112,555
4203,4503000,1,1,1487,26,91,167,3,231,330,104,535
4204,4504000,1,1,1600,40,89,185,10,233,364,107,572
4205,4505000,1,1,1647,28,92,173,5,254,409,103,583
4206,4506000,1,1,1717,23,103,189,1,254,483,95,569
4207,4507000,1,1,1528,38,93,209,6,234,340,116,492
4208,4508000,1,1,1706,34,104,178,8,236,439,111,596
4209,4509000,1,1,1680,45,107,217,8,248,371,97,587
4210,4510000,1,1,1672,10,102,191,1,237,451,101,579
4211,4511000,1,1,1591,3,113,189,4,263,382,108,529
4212,4512000,1,1,1738,41,96,164,5,248,445,86,653
4213,4513000,1,1,1678,14,95,194,1,241,414,106,613
4214,4514000,1,1,1588,14,104,198,0,233,403,105,531
4215,4515000,1,1,1552,33,94,168,4,249,335,95,574
4216,4516000,1,1,1546,48,94,132,1,248,344,77,602
4217,4517000,1,1,1578,31,90,180,2,230,353,107,585
4218,4518000,1,1,1641,28,73,210,3,242,401,109,575
4219,4519000,1,1,1709,28,95,206,4,243,435,109,589
4220,4520000,1,1,1751,44,109,203,0,237,446,105,607
4221,4521000,1,1,1849,51,100,162,4,277,511,83,661
4222,4522000,1,1,1721,22,91,191,3,242,448,121,603
4223,4523000,1,1,1672,47,95,174,2,255,412,89,598
4224,4524000,1,1,1711,30,106,212,1,255,419,97,591
4225,4525000,1,1,1572,7,109,167,3,263,355,91,577
4226,4526000,1,1,1785,44,92,169,0,240,479,102,659
4227,4527000,1,1,1772,11,108,216,0,226,488,123,600
4228,4528000,1,1,1750,19,110,191,0,245,501,107,577
4229,4529000,1,1,1656,46,88,149,8,288,374,83,620
4230,4530000,1,1,1567,41,99,196,1,260,316,98,556
4231,4531000,1,1,1639,25,102,197,7,260,371,100,577
4232,4532000,1,1,1682,27,93,161,7,256,442,86,610
4233,4533000,1,1,1687,21,103,175,8,244,417,99,620
4234,4534000,1,1,1655,53,109,162,2,236,408,102,583
4235,4535000,1,1,1559,59,102,177,4,238,353,105,521
4236,4536000,1,1,1527,18,95,171,6,266,326,95,550
4237,4537000,1,1,1572,33,93,154,9,272,342,73,596
4238,4538000,1,1,1810,59,104,205,6,260,431,99,646
4239,4539000,1,1,1581,14,91,177,5,233,395,101,565
4240,4540000,1,1,1560,10,98,195,6,244,358,103,546
4241,4541000,1,1,1741,43,89,179,3,233,467,97,630
4242,4542000,1,1,1670,16,103,194,1,256,427,102,571
4243,4543000,1,1,1684,26,93,196,6,247,436,104,576
4244,4544000,1,1,1765,26,100,210,2,248,450,102,627
4245,4545000,1,1,1666,35,77,197,0,289,364,79,625
4246,4546000,1,1,1558,37,89,203,1,233,350,103,542
4247,4547000,1,1,1522,35,89,151,4,251,362,99,531
4248,4548000,1,1,1596,20,101,191,8,250,397,111,518
4249,4549000,1,1,1691,43,88,151,6,244,443,100,616
4250,4550000,1,1,1754,76,97,178,6,261,394,78,664
4251,4551000,1,1,1687,30,96,190,3,245,416,91,616
4252,4552000,1,1,1637,56,113,154,7,271,387,79,570
4253,4553000,1,1,1656,23,94,211,2,226,404,116,580
4254,4554000,1,1,1700,62,92,129,8,267,453,81,608
4255,4555000,1,1,1725,46,92,197,8,224,473,121,564
4256,4556000,1,1,1448,18,96,190,4,241,312,93,494
4257,4557000,1,1,1589,16,103,198,2,220,403,117,530
4258,4558000,1,1,1663,26,113,176,1,268,396,78,605
4259,4559000,1,1,1520,49,73,184,3,262,326,105,518
4260,4560000,1,1,1469,19,83,172,8,241,311,98,537
4261,4561000,1,1,1709,36,111,183,1,244,449,101,584
4262,4562000,1,1,1732,40,94,169,4,239,445,85,656
4263,4563000,1,1,1538,21,100,184,9,235,356,99,534
4264,4564000,1,1,1626,68,99,202,5,223,348,115,566
4265,4565000,1,1,1588,53,90,183,9,261,384,96,512
4266,4566000,1,1,1595,34,92,130,13,279,373,90,584
4267,4567000,1,1,1648,60,90,150,3,261,422,78,584
4268,4568000,1,1,1552,13,95,245,5,222,348,130,494
4269,4569000,1,1,1732,34,88,177,5,248,435,95,650
4270,4570000,1,1,1729,17,110,206,1,248,459,115,573
4271,4571000,1,1,1591,46,101,206,2,229,377,104,526
4272,4572000,1,1,1654,43,107,167,0,272,382,68,615
4273,4573000,1,1,1599,16,100,154,1,249,399,92,588
4274,4574000,1,1,1851,19,100,181,1,251,510,91,698
4275,4575000,1,1,1564,22,111,157,2,261,306,75,630
4276,4576000,1,1,1486,28,94,186,5,240,283,107,543
4277,4577000,1,1,1617,82,89,197,1,245,378,104,521
4278,4578000,1,1,1706,45,100,119,3,273,483,69,614
4279,4579000,1,1,1661,7,102,183,3,253,417,102,594
4280,4580000,1,1,1688,44,99,191,3,254,412,84,601
4281,4581000,1,1,1671,40,116,189,7,275,427,85,532
4282,4582000,1,1,1506,65,106,144,12,254,338,89,498
4283,4583000,1,1,1635,36,93,178,5,260,381,95,587
4284,4584000,1,1,1564,45,80,155,9,279,384,82,530
4285,4585000,1,1,1573,24,92,177,4,241,361,102,572
4286,4586000,1,1,1740,58,113,182,4,236,436,103,608
4287,4587000,1,1,1654,31,100,136,2,262,414,80,629
4288,4588000,1,1,1559,37,108,190,0,265,340,84,535
4289,4589000,1,1,1548,39,109,181,3,216,369,116,515
4290,4590000,1,1,1432,24,95,202,5,243,276,103,484
4291,4591000,1,1,1527,35,95,165,5,240,345,100,542
4292,4592000,1,1,1822,24,95,206,8,260,499,98,632
4293,4593000,1,1,1534,23,79,177,4,262,372,94,523
4294,4594000,1,1,1564,56,68,154,10,282,346,90,558
4295,4595000,1,1,1654,35,87,213,2,246,375,91,605
4296,4596000,1,1,1664,20,80,153,13,261,435,94,608
4297,4597000,1,1,1574,55,95,186,4,230,372,101,531
4298,4598000,1,1,1850,33,87,193,3,241,502,94,697
4299,4599000,1,1,1686,31,89,207,6,238,407,105,603
4300,4600000,1,1,1532,19,107,206,7,244,319,107,523
4301,4601000,1,1,1580,45,91,211,4,260,337,89,543
4302,4602000,1,1,1537,26,94,163,2,250,389,90,523
4303,4603000,1,1,1662,47,84,155,3,283,435,78,577
4304,4604000,1,1,1627,20,102,194,2,258,384,95,572
4305,4605000,1,1,1699,37,106,197,2,251,416,89,601
4306,4606000,1,1,1465,25,93,185,2,233,330,97,500
4307,4607000,1,1,1620,45,90,193,2,254,401,92,543
4308,4608000,1,1,1489,33,87,186,1,253,333,84,512
4309,4609000,1,1,1610,19,91,191,1,262,377,97,572
4310,4610000,1,1,1541,32,107,184,4,257,347,99,511
4311,4611000,1,1,1671,51,89,169,12,261,400,97,592
4312,4612000,1,1,1666,27,92,198,2,243,406,107,591
4313,4613000,1,1,1559,13,99,202,6,230,339,107,563
4314,4614000,1,1,1702,36,104,149,6,252,419,104,632
4315,4615000,1,1,1489,51,88,155,4,233,330,84,544
4316,4616000,1,1,1578,21,101,165,6,236,362,95,592
4317,4617000,1,1,1601,53,104,183,1,264,346,88,562
4318,4618000,1,1,1640,51,98,181,1,253,354,104,598
4319,4619000,1,1,1654,30,95,196,0,234,412,107,580
4320,4620000,1,1,1594,64,106,155,1,268,327,79,594
4321,4621000,1,1,1698,27,103,197,3,255,413,110,590
4322,4622000,1,1,1513,25,106,140,5,267,340,75,555
4323,4623000,1,1,1597,46,97,166,3,259,380,98,548
4324,4624000,1,1,1581,60,92,177,4,235,329,110,574
4325,4625000,1,1,1591,42,91,200,2,245,346,96,569
4326,4626000,1,1,1613,20,100,201,4,234,357,109,588
4327,4627000,1,1,1632,39,84,188,4,242,428,105,542
4328,4628000,1,1,1496,50,95,157,6,268,324,96,500
4329,4629000,1,1,1479,23,96,180,9,222,319,109,521
4330,4630000,1,1,1522,41,87,150,14,268,312,103,547
4331,4631000,1,1,1682,31,89,236,8,231,437,130,520
4332,4632000,1,1,1697,27,95,188,7,251,398,93,638
4333,4633000,1,1,1473,69,94,184,3,229,299,96,499
4334,4634000,1,1,1520,45,99,152,9,242,311,90,572
4335,4635000,1,1,1575,29,94,210,1,245,374,97,525
4336,4636000,1,1,1536,33,102,185,1,224,341,120,530
4337,4637000,1,1,1669,51,100,177,0,230,391,111,609
4338,4638000,1,1,1778,35,83,177,2,257,489,89,646
4339,4639000,1,1,1828,71,96,181,6,267,471,83,653
4340,4640000,1,1,1631,21,85,156,6,257,384,99,623
4341,4641000,1,1,1489,44,100,158,4,263,348,92,480
4342,4642000,1,1,1526,30,101,182,5,262,309,88,549
4343,4643000,1,1,1587,28,112,173,4,230,381,102,557
4344,4644000,1,1,1664,24,81,179,4,230,446,108,592
4345,4645000,1,1,1626,15,101,188,4,250,394,109,565
4346,4646000,1,1,1482,23,88,187,1,252,318,88,525
4347,4647000,1,1,1561,10,109,228,1,215,345,137,516
4348,4648000,1,1,1754,13,112,195,1,247,450,99,637
4349,4649000,1,1,1648,22,86,193,2,239,416,110,580
4350,4650000,1,1,1695,41,92,210,2,250,365,101,634
4351,4651000,1,1,1559,19,90,199,3,237,351,107,553
4352,4652000,1,1,1617,29,98,237,14,233,337,124,545
4353,4653000,1,1,1700,34,92,185,3,262,396,110,618
4354,4654000,1,1,1555,12,97,185,7,253,362,111,528
4355,4655000,1,1,1433,35,92,176,4,218,288,116,504
4356,4656000,1,1,1532,6,94,205,2,217,365,115,528
4357,4657000,1,1,1685,21,96,193,7,237,396,114,621
4358,4658000,1,1,1557,35,87,194,1,249,332,90,569
4359,4659000,1,1,1743,16,98,188,3,258,440,102,638
4360,4660000,1,1,1523,43,99,139,8,256,346,90,542
4361,4661000,1,1,1635,16,80,173,6,263,413,113,571
4362,4662000,1,1,1739,49,92,197,11,245,417,96,632
4363,4663000,1,1,1702,32,97,175,1,266,421,94,616
4364,4664000,1,1,1532,19,103,177,2,253,357,94,527
4365,4665000,1,1,1598,15,96,195,5,220,394,122,551
4366,4666000,1,1,1561,21,98,207,6,246,315,93,575
4367,4667000,1,1,1606,17,85,180,3,240,419,94,568
4368,4668000,1,1,1602,46,109,195,1,240,350,99,562
4369,4669000,1,1,1454,15,76,178,2,275,292,88,528
4370,4670000,1,1,1619,41,85,149,6,274,360,82,622
4371,4671000,1,1,1545,40,89,167,11,245,336,98,559
4372,4672000,1,1,1436,46,83,169,5,242,302,105,484
4373,4673000,1,1,1621,25,90,187,8,227,382,103,599
4374,4674000,1,1,1611,19,99,138,8,267,414,78,588
4375,4675000,1,1,1702,32,94,191,4,250,413,98,620
4376,4676000,1,1,1664,33,95,204,7,213,408,123,581
4377,4677000,1,1,1648,16,88,219,12,249,372,113,579
4378,4678000,1,1,1593,39,86,182,5,245,363,97,576
4379,4679000,1,1,1975,60,88,187,13,252,544,102,729
4380,4680000,1,1,1753,17,95,183,2,225,483,113,635
4381,4681000,1,1,1492,65,107,169,4,267,282,85,513
4382,4682000,1,1,1564,20,85,167,5,267,358,98,564
4383,4683000,1,1,1606,15,93,185,6,236,389,110,572
4384,4684000,1,1,1730,42,93,159,10,259,467,101,599
4385,4685000,1,1,1579,35,104,181,5,257,350,94,553
4386,4686000,1,1,1472,44,96,142,9,246,332,91,512
4387,4687000,1,1,1403,38,94,167,8,242,313,98,443
4388,4688000,1,1,1477,34,93,179,5,244,339,94,489
4389,4689000,1,1,1572,62,98,188,4,256,327,103,534
4390,4690000,1,1,1564,34,91,184,6,256,378,92,523
4391,4691000,1,1,1752,30,92,205,4,242,448,96,635
4392,4692000,1,1,1661,34,98,185,6,260,390,92,596
4393,4693000,1,1,1419,39,102,191,6,236,244,111,490
4394,4694000,1,1,1523,45,90,164,9,214,358,117,526
4395,4695000,1,1,1686,33,112,216,5,227,421,110,562
4396,4696000,1,1,1572,29,95,228,7,231,319,119,544
4397,4697000,1,1,1505,28,115,166,6,252,293,84,561
4398,4698000,1,1,1649,31,105,188,5,268,360,78,614
4399,4699000,1,1,1573,57,91,142,6,246,379,93,559
4400,4700000,1,1,1795,36,113,203,3,232,501,110,597
4401,4701000,1,1,1687,17,103,180,4,244,412,107,620
4402,4702000,1,1,1558,27,93,190,9,249,371,102,517
4403,4703000,1,1,1853,37,103,178,6,264,463,87,715
4404,4704000,1,1,1551,58,97,156,6,234,360,95,545
4405,4705000,1,1,1713,48,99,168,8,223,464,118,585
4406,4706000,1,1,1477,36,105,139,4,278,331,78,506
4407,4707000,1,1,1679,37,99,186,9,218,431,116,583
4408,4708000,1,1,1541,66,116,191,8,226,328,97,509
4409,4709000,1,1,1477,30,90,185,5,256,286,88,537
4410,4710000,1,1,1647,48,107,169,2,259,387,94,581
4411,4711000,1,1,1621,41,106,179,3,252,388,102,550
4412,4712000,1,1,1563,56,86,192,4,231,345,99,550
4413,4713000,1,1,1836,32,107,195,9,255,453,107,678
4414,4714000,1,1,1775,38,82,212,5,237,470,107,624
4415,4715000,1,1,1667,11,83,197,6,236,407,114,613
4416,4716000,1,1,1727,42,97,211,2,237,412,96,630
4417,4717000,1,1,1752,34,90,209,3,225,418,118,655
4418,4718000,1,1,1633,31,105,165,10,246,379,93,604
4419,4719000,1,1,1574,58,90,146,2,265,337,83,593
4420,4720000,1,1,1623,34,101,179,5,267,384,85,568
4421,4721000,1,1,1525,32,102,230,0,215,348,128,470
4422,4722000,1,1,1945,31,99,198,6,228,550,112,721
4423,4723000,1,1,1831,28,89,169,3,244,493,96,709
4424,4724000,1,1,1613,13,89,185,14,250,335,105,622
4425,4725000,1,1,1554,33,99,183,1,232,378,97,531
4426,4726000,1,1,1679,17,98,210,2,207,443,116,586
4427,4727000,1,1,1601,36,79,144,7,273,397,82,583
